stop_transit_point_key,stopName,stop_latitude,stop_longitude
19086,SB MOUNTAIN HWY AT CHARLOTTE RD,49.30944,"-123.03228"
19087,EB LAMEY'S MILL AT ALDER CROSSING,49.26654,"-123.13164"
19088,WB 8 AV AT 19 ST,49.20392,"-122.94646"
19089,BRIGHOUSE STN BAY 5A,49.16658,"-123.13503"
19090,WB 8 AV AT 20 ST,49.20269,"-122.94876"
19091,PHIBBS EXCHANGE BAY 1,49.30517,"-123.02859"
19092,EB OXFORD ST AT MOUNTAIN HWY,49.30595,"-123.03147"
19093,WB 8 AV AT 21 ST,49.20179,"-122.95042"
19094,SB BOUNDARY RD AT DOUGLAS RD,49.27654,"-123.02374"
19095,SB BOUNDARY RD AT NAPIER ST,49.27464,"-123.02377"
19096,NB GARDEN CITY RD AT ALEXANDRA RD,49.17855,"-123.12435"
19097,EB COLUMBIA ST AT COLUMBIA STATION,49.20466,"-122.90491"
19098,SB BOUNDARY RD AT KITCHENER ST,49.27173,"-123.02379"
19099,EB COLUMBIA ST AT ELLIOT ST,49.20592,"-122.90257"
191,EB BRIDGEPORT RD AT SWEDEN WAY,49.19186,"-123.08219"
1910,SB FRASER ST AT E 21 AV,49.25162,"-123.09018"
19100,SB BOUNDARY RD AT E 1 AV,49.26913,"-123.0238"
19101,NB MCBRIDE BLVD AT BLACKBERRY DR,49.21639,"-122.90413"
19102,SB MOUNTAIN HWY AT FERN ST,49.31105,"-123.03271"
19103,NB MCBRIDE BLVD AT FRASER MEWS,49.218,"-122.90621"
19104,EB E 8 AV AT MCBRIDE BLVD,49.22285,"-122.91093"
19105,WB ARMSTRONG AV AT CARIBOO RD,49.23528,"-122.90496"
19106,EB CUMBERLAND ST AT BETH ST,49.22078,"-122.9031"
19107,SB CUMBERLAND ST AT E 7 AV,49.22194,"-122.90569"
19108,WB ARMSTRONG AV AT COQUITLAM ST,49.23118,"-122.91254"
19109,SB BOUNDARY RD AT GRANDVIEW HWY,49.25766,"-123.02387"
1911,SB FRASER ST AT E 19 AV,49.25347,"-123.09012"
19110,SB RICHMOND ST AT SEYMOUR CRT,49.2198,"-122.8985"
19111,SB 1 ST AT 16 AV,49.22757,"-122.92486"
19112,SB RICHMOND ST AT MINER ST,49.21813,"-122.89655"
19113,SB BOUNDARY RD AT DOMINION ST,49.2561,"-123.02389"
19114,EB CUMBERLAND ST AT GLENBROOK DR,49.2205,"-122.89975"
19115,SB SMITH AV AT LAUREL ST,49.25386,"-123.01984"
19116,SB SMITH AV AT AVONDALE ST,49.25269,"-123.01985"
19117,WB COLUMBIA ST AT COLUMBIA STATION,49.20441,"-122.90582"
19118,WB COLUMBIA ST AT 6 ST,49.20302,"-122.90836"
19119,SB SMITH AV AT SUNSET ST,49.24999,"-123.01989"
1912,NB GRANVILLE ST AT W 52 AV,49.22433,"-123.13982"
19120,WB W 49 AV AT WEST BOULEVARD,49.22723,"-123.15577"
19121,NB MOUNTAIN HWY AT CROWN ST,49.30914,"-123.03198"
19122,EB QUAYSIDE DR AT RIALTO CRT,49.20034,"-122.926"
19123,SB 6 ST AT 900 BLOCK,49.21744,"-122.92585"
19124,EB QUAYSIDE DR AT LAGUNA CRT,49.19989,"-122.92255"
19125,NB MOUNTAIN HWY AT HUNTER ST,49.31096,"-123.03254"
19126,SB 6 ST AT 7 AV,49.21426,"-122.92184"
19127,EB QUAYSIDE DR AT INN AT THE QUAY,49.20009,"-122.91294"
19128,NEW WESTMINSTER STN BAY 3 OLD,49.20099,"-122.91446"
19129,SB CLIVEDEN AV AT 1600 BLOCK,49.16246,"-122.97228"
1913,SB FRASER ST AT E 23 AV,49.24983,"-123.09025"
19130,EB LAUREL ST AT BOUNDARY RD,49.25414,"-123.02289"
19131,EB DERWENT WAY AT 1600 BLOCK,49.16141,"-122.96749"
19132,SB BOUNDARY RD AT BURKE ST,49.23662,"-123.02367"
19133,EB W BROADWAY AT YUKON ST,49.26308,"-123.11335"
19134,WB VANNESS AV AT BOUNDARY RD,49.23473,"-123.02419"
19135,EB DERWENT WAY AT EATON WAY,49.16221,"-122.96079"
19136,WB VANNESS AV AT MELBOURNE ST,49.23674,"-123.02843"
19137,EB DERWENT WAY AT EBURY PL,49.16194,"-122.95756"
19138,WB VANNESS AV AT GASTON ST,49.23751,"-123.03016"
19139,EB DERWENT WAY AT FRASERVIEW PL,49.16167,"-122.95272"
1914,SB FRASER ST AT E KING EDWARD AV,49.24833,"-123.09028"
19140,EB DERWENT WAY AT DERWENT PL,49.16371,"-122.94834"
19141,EB E 54 AV AT DOMAN ST,49.22006,"-123.03619"
19142,SB MOUNTAIN HWY AT RUPERT ST,49.30771,"-123.03207"
19143,EB E 54 AV AT BUTLER ST,49.22004,"-123.03343"
19144,WB W 10 AV AT TRIMBLE ST,49.26386,"-123.20646"
19145,WB SE MARINE DR AT MATHESON CRES,49.20822,"-123.03148"
19146,EB DERWENT WAY AT ANNANCE CRT,49.16973,"-122.93956"
19147,SB SMITH AV AT SPRUCE ST,49.24676,"-123.01992"
19148,EB DERWENT WAY AT 900 BLOCK,49.17121,"-122.93556"
19149,WB SE MARINE DR AT JELLICOE ST,49.20775,"-123.04811"
1915,SB FRASER ST AT E 27 AV,49.2463,"-123.0903"
19150,EB COLUMBIA ST AT 6 ST,49.20343,"-122.90723"
19151,EB DERWENT WAY AT RIDLEY PL,49.16198,"-122.96389"
19152,WB SE MARINE DR AT ELLIOTT ST,49.20718,"-123.05718"
19153,NB MUIRFIELD DR AT SCARBORO AV,49.21319,"-123.05706"
19154,WB 8 AV AT 12 ST,49.21064,"-122.93404"
19155,EB DERWENT WAY AT 800 BLOCK,49.17338,"-122.93437"
19156,EB DERWENT WAY AT CALDEW ST,49.17766,"-122.931"
19157,SB CUMBERLAND ST AT E 8 AV,49.22388,"-122.90807"
19158,EB DERWENT WAY AT 600 BLOCK,49.18018,"-122.92958"
19159,EB ASHBURN ST AT ELLIOTT ST,49.21828,"-123.05496"
1916,SB FRASER ST AT E 33 AV,49.23997,"-123.09047"
19160,NB DERWENT WAY AT EWEN AV,49.19208,"-122.93371"
19161,NB ELLIOTT ST AT E 54 AV,49.22049,"-123.05479"
19162,EB DUNCAN ST AT 400 BLOCK,49.19516,"-122.93488"
19163,NB ELLIOTT ST AT E 52 AV,49.22223,"-123.0547"
19164,SB FURNESS ST AT EWEN AV,49.19461,"-122.92726"
19165,NB ELLIOTT ST AT E 49 AV,49.22517,"-123.05461"
19166,NB ELLIOTT ST AT E 46 AV,49.22873,"-123.05455"
19167,WB EWEN AV AT STANLEY ST,49.19218,"-122.93262"
19168,NB ELLIOTT ST AT WAVERLEY AV,49.22711,"-123.05459"
19169,WB EWEN AV AT FENTON ST,49.19071,"-122.93614"
19170,NB CLARENDON ST AT E 43 AV,49.23119,"-123.05512"
19171,WB EWEN AV AT WOOD ST,49.18917,"-122.93991"
19172,NB CLARENDON ST AT E 41 AV,49.23318,"-123.05533"
19173,NB SMITH AV AT BRANDON ST,49.23899,"-123.01977"
19174,SB INGLETON AV AT SUNSET ST,49.24933,"-123.01752"
19175,SB SMITH AV AT KINCAID ST,49.24844,"-123.01991"
19176,EB QUAYSIDE DR AT RELIANCE CRT,49.19895,"-122.91813"
19177,NB CLARENDON ST AT E 37 AV,49.23762,"-123.05536"
19178,WB EWEN AV AT 1200 BLOCK,49.18409,"-122.95202"
19179,EB E 29 AV AT SLOCAN ST,49.24455,"-123.04908"
1918,SB FRASER ST AT E 37 AV,49.23604,"-123.09061"
19180,WB EWEN AV AT HUME ST,49.18236,"-122.95614"
19181,29TH AV STN BAY 2,49.24428,"-123.04565"
19182,WB WESTMINSTER HWY AT BOUNDARY RD,49.18367,"-122.95814"
19183,SB CLARENDON ST AT E 41 AV,49.2325,"-123.05543"
19184,SB ELLIOTT ST AT E 45 AV,49.22914,"-123.05492"
19185,WB WESTMINSTER HWY AT SMITH CRES,49.18162,"-122.96484"
19186,WB 8 AV AT 14 ST,49.20872,"-122.93756"
19187,EB QUAYSIDE DR AT 10 ST,49.1995,"-122.91469"
19188,WB WESTMINSTER HWY AT WILLETT AV,49.17933,"-122.96729"
19189,EB GILLEY RD AT WESTMINSTER HWY,49.17697,"-122.96718"
1919,SB FRASER ST AT E 35 AV,49.23804,"-123.09051"
19190,NB HOWES ST AT EWEN AV,49.18671,"-122.947"
19191,SB RUPERT ST AT E 7 AV,49.26354,"-123.03389"
19192,22ND STREET STN BAY 5,49.19979,"-122.94935"
19193,NB CLARENDON ST AT E 39 AV,49.23512,"-123.05539"
19194,EB EWEN AV AT HOWES ST,49.18647,"-122.94605"
19195,SB ELLIOTT ST AT E 56 AV,49.21884,"-123.05504"
19196,WB SE MARINE DR AT FIELDSTONE AV,49.20844,"-123.0358"
19197,EB EWEN AV AT LAWRENCE ST,49.18736,"-122.94392"
19198,SB ELLIOTT ST AT E 53 AV,49.22096,"-123.05496"
19199,SB MUIRFIELD DR AT ASHBURN ST,49.21732,"-123.05552"
192,SB KNIGHT ST AT E 33 AV,49.23988,"-123.07655"
1920,SB FRASER ST AT E 41 AV,49.23247,"-123.0907"
19200,WB SE MARINE DR AT KERR ST,49.20816,"-123.04292"
19201,SB MUIRFIELD DR AT HOYLAKE AV,49.21548,"-123.05561"
19202,NB NANAIMO ST AT FRASERVIEW DR,49.21204,"-123.05929"
19203,EB EWEN AV AT FENTON ST,49.19116,"-122.93482"
19204,SB MUIRFIELD DR AT BOBOLINK AV,49.21416,"-123.05656"
19205,NB MUIRFIELD DR AT BOBOLINK AV,49.21472,"-123.05596"
19206,EB SE MARINE DR AT GLADSTONE ST,49.20808,"-123.06168"
19207,WB BELGRAVE WAY AT CALDEW ST,49.18023,"-122.93399"
19208,NB MUIRFIELD DR AT LYNBROOK DR,49.21727,"-123.05525"
19209,SB AUDLEY BLVD AT BELGRAVE WAY,49.1784,"-122.93689"
1921,SB FRASER ST AT E 39 AV,49.23452,"-123.09065"
19210,EB SE MARINE DR AT JELLICOE ST,49.20759,"-123.04721"
19211,EB SE MARINE DR AT VICTORIA DR,49.20931,"-123.06539"
19212,WB CLIVEDEN AV AT CARLISLE RD,49.17338,"-122.94312"
19213,EB SE MARINE DR AT NANAIMO ST,49.20721,"-123.05905"
19214,EB SE MARINE DR AT ELLIOTT ST,49.20701,"-123.05614"
19215,WB CLIVEDEN AV AT BELGRAVE WAY,49.17509,"-122.93959"
19216,EB EWEN AV AT WOOD ST,49.18953,"-122.93865"
19217,SB SMITH AV AT NITHSDALE ST,49.25123,"-123.01987"
19218,WB CLIVEDEN AV AT CARLETON CRT,49.16854,"-122.95927"
19219,SB MUIRFIELD DR AT SCARBORO AV,49.21254,"-123.05787"
1922,SB FRASER ST AT E 45 AV,49.22888,"-123.09079"
19220,WB EWEN AV AT MCGILLIVRAY PL,49.18846,"-122.94161"
19221,NB MCKAY AV AT KINGSBOROUGH ST,49.22821,"-123.00401"
19222,WB SE MARINE DR AT GLADSTONE ST,49.20853,"-123.06238"
19223,BURRARD STN BAY 4,49.28683,"-123.1213"
19224,WB EWEN AV AT HOWES ST,49.18606,"-122.94737"
19225,EB KINGSWAY AT MCKAY AV,49.22891,"-123.00142"
19226,WB CLIVEDEN AV AT EATON WAY,49.16655,"-122.96431"
19227,SB BOUNDARY RD AT E 11 AV,49.25913,"-123.02386"
19228,EB KINGSWAY AT NELSON AV,49.22645,"-122.99384"
19229,EB KINGSWAY AT MARLBOROUGH AV,49.22561,"-122.99115"
1923,WB E HASTINGS ST AT VICTORIA DR,49.28127,"-123.06608"
19230,EB SE MARINE DR AT KERR ST,49.20774,"-123.0448"
19231,WB COLUMBIA ST AT ELLIOT ST,49.20635,"-122.90221"
19232,EB KINGSWAY AT IMPERIAL ST,49.22223,"-122.98061"
19233,EB KINGSWAY AT RUSSELL AV,49.2215,"-122.97833"
19234,EB KINGSWAY AT GILLEY AV,49.2197,"-122.97144"
19235,EB KINGSWAY AT ARCOLA ST,49.21884,"-122.96754"
19236,SB ELLIOTT ST AT E 49 AV,49.22455,"-123.05488"
19237,EB KINGSWAY AT SPERLING AV,49.2183,"-122.96408"
19238,EB KINGSWAY AT HALL AV,49.21828,"-122.95334"
19239,WB EDMONDS ST AT KINGSWAY,49.21746,"-122.95303"
1924,NB OAK ST AT W 70 AV,49.20875,"-123.13011"
19240,SB ELLIOTT ST AT E 51 AV,49.2223,"-123.05491"
19241,BURRARD STN BAY 3,49.28639,"-123.12175"
19242,EB EDMONDS ST AT 18 ST,49.21536,"-122.95646"
19243,EB KINGSWAY AT SALISBURY AV,49.21835,"-122.95713"
19244,EB EDMONDS ST AT 16 ST,49.21723,"-122.95311"
19245,EB EDMONDS ST AT MARY AV,49.22204,"-122.94463"
19246,EB EDMONDS ST AT HUMPHRIES AV,49.22103,"-122.94654"
19247,EB EDMONDS ST AT 6 ST,49.22553,"-122.93811"
19248,EB KINGSWAY AT SUSSEX AV,49.22788,"-122.99829"
19249,EB EDMONDS ST AT NEW VISTA PL,49.22307,"-122.94272"
1925,SB FRASER ST AT E 47 AV,49.22713,"-123.09082"
19250,EB KINGSWAY AT WALTHAM AV,49.22068,"-122.97565"
19251,EB DERWENT WAY AT CHESTER RD,49.16782,"-122.94252"
19252,EB KINGSWAY AT ROYAL OAK AV,49.22471,"-122.98839"
19253,EB HASTINGS ST AT BETA AV,49.28089,"-122.99696"
19254,WB CLIVEDEN AV AT HAMPSTEAD CLSE,49.16445,"-122.96949"
19255,EB HASTINGS ST AT HYTHE AV,49.28017,"-122.98982"
19256,EB HASTINGS ST AT SPRINGER AV,49.28025,"-122.98729"
19257,EB HASTINGS ST AT HOLDOM AV,49.28023,"-122.97996"
19258,EB HASTINGS ST AT KENSINGTON AV,49.28023,"-122.96923"
19259,EB HASTINGS ST AT SPERLING AV,49.28026,"-122.96387"
1926,SB FRASER ST AT E 53 AV,49.22149,"-123.091"
19260,EB HASTINGS ST AT DUTHIE AV,49.28027,"-122.95255"
19261,EB BURNABY MTN PKY AT BURNWOOD DR,49.27735,"-122.94604"
19262,WB CLIVEDEN AV AT CHESTER RD,49.17244,"-122.94579"
19263,EB SE MARINE DR AT FIELDSTONE AV,49.20833,"-123.03524"
19264,EB BURNABY MTN PKY AT CURTIS ST,49.27515,"-122.94124"
19265,WB BURNABY MTN PKY AT BURNWOOD DR,49.27816,"-122.94682"
19266,WB HASTINGS AT CLIFF AV,49.28045,"-122.95947"
19267,WB S CAMPUS RD AT SCIENCE RD,49.27656,"-122.91602"
19268,SB BOUNDARY RD AT HENNING DR,49.26332,"-123.02384"
19269,WB HASTINGS ST AT KENSINGTON AV,49.28046,"-122.9706"
1927,SB FRASER ST AT E 55 AV,49.21964,"-123.09105"
19270,WB HASTINGS ST AT HOLDOM AV-,49.28043,"-122.98141"
19271,WB HASTINGS ST AT HOWARD AV,49.28043,"-122.98448"
19272,WB HASTINGS ST AT SPERLING AV,49.28045,"-122.96543"
19273,EB HASTINGS ST AT FELL AV,49.28024,"-122.97513"
19274,WB HASTINGS ST AT GAMMA AV,49.28108,"-122.9959"
19275,WB HASTINGS ST AT ALPHA AV,49.2811,"-123.00073"
19276,NB WESBROOK MALL AT TRIUMF CENTRE,49.24768,"-123.23168"
19277,WB W 16 AV AT WESBROOK MALL,49.25519,"-123.23845"
19278,WB HASTINGS ST AT SPRINGER AV,49.28044,"-122.98823"
19279,WB EWEN AV AT JARDINE ST,49.18505,"-122.94977"
1928,SB FRASER ST AT E 57 AV,49.21793,"-123.09109"
19280,EB W 41 AV AT WALLACE ST,49.2347,"-123.19052"
19281,WB CLIVEDEN AV AT CLIVEDEN PL,49.16923,"-122.95698"
19282,NB GARDEN CITY RD AT WESTMINSTER HW,49.17059,"-123.1244"
19283,JOYCE STN BAY 4,49.2385,"-123.03196"
19284,EB KINGSWAY AT GRIMMER ST,49.22334,"-122.98411"
19285,WB W 41 AV AT DUNBAR ST,49.23483,"-123.18596"
19286,WB W 41 AV AT OLYMPIC ST,49.23483,"-123.19004"
19287,WB W 41 AV AT HOLLAND ST,49.23483,"-123.19284"
19288,NB 18 AV AT GRIFFITHS DR,49.21234,"-122.95888"
19289,SB CROWN ST AT SW MARINE DR,49.23404,"-123.19385"
1929,SB FRASER ST AT E 59 AV,49.2163,"-123.09112"
19290,WB SW MARINE DR AT CAMOSUN ST,49.23528,"-123.19766"
19291,WB SW MARINE DR AT KULLAHUN DR,49.23744,"-123.2056"
19292,EB W 16 AV AT SW MARINE DR,49.25283,"-123.24421"
19293,EB W 16 AV AT EAST MALL RD,49.25416,"-123.24047"
19294,EB NW MARINE AT DISCOVERY ST,49.27195,"-123.20342"
19295,WB W 16 AV AT SW MARINE DR,49.25309,"-123.24457"
19296,EB NW MARINE DR AT LOCARNO CRES,49.26879,"-123.20082"
19297,EB SW MARINE DR AT KULLAHUN DR,49.23699,"-123.20499"
19298,SB ELLIOTT ST AT E 47 AV,49.22733,"-123.05477"
19299,SB 6 ST AT 15 AV,49.22231,"-122.93197"
193,SB KNIGHT ST AT E 39 AV,49.23445,"-123.07711"
1930,NB OAK ST AT W 53 AV,49.22303,"-123.12831"
19300,SB 6 ST AT 13 AV,49.22104,"-122.93035"
19301,WB W 4 AV AT BLANCA ST,49.26919,"-123.21556"
19302,SB 6 ST AT 18 AV,49.22488,"-122.9352"
19303,SB 6 ST AT 16 AV,49.22347,"-122.93342"
19304,EB LOUGHEED HWY AT GOVERNMENT ST,49.24975,"-122.90012"
19305,EB GOVERNMENT ST AT MANCHESTER DR,49.24725,"-122.89915"
19306,EB MILLER RD AT AIRSIDE SERVICE RD,49.19212,"-123.16872"
19307,EB MILLER RD AT 5500 BLOCK,49.19211,"-123.1639"
19308,VANCOUVER INTERNATL AIRPORT LEVEL 1,49.19286,"-123.17997"
19309,EB MILLER RD AT JERICHO RD,49.19205,"-123.15948"
1931,NB OAK ST AT W 51 AV,49.225,"-123.12825"
19310,EB MILLER RD AT CROSSOVER RD,49.19203,"-123.15613"
19311,EB MILLER RD AT AYLMER ST,49.19206,"-123.153"
19312,EB HASTINGS ST AT HOWARD AV,49.28024,"-122.98323"
19313,EB MILLER RD AT 6800 BLOCK,49.19202,"-123.14572"
19314,NB GRANVILLE ST AT W 71 AV,49.20671,"-123.14046"
19315,EB W 70 AV AT FRENCH ST,49.20854,"-123.13883"
19316,EB NW MARINE DR AT TOLMIE ST,49.27474,"-123.21135"
19317,EB E 54 AV AT KERR ST,49.2201,"-123.04076"
19318,EB SW MARINE DR AT LAUREL ST,49.20643,"-123.12568"
19319,SB HUDSON ST AT W 72 AV,49.20629,"-123.13476"
1932,NB OAK ST AT W 54 AV,49.22181,"-123.12835"
19320,SFU TRANSIT EXCHANGE BAY 1,49.27851,"-122.91294"
19321,EB SW MARINE DR AT ASH ST,49.20939,"-123.11858"
19322,EB SW MARINE DR AT MANITOBA ST,49.21219,"-123.10927"
19323,WB UNIVERSITY DR W AT W CAMPUS RD,49.28123,"-122.92827"
19324,WB HASTINGS ST AT HYTHE AV,49.28024,"-122.991"
19325,EB SE MARINE DR AT PRINCE EDWARD ST,49.21076,"-123.09794"
19326,EB SE MARINE DR AT SNT GEORGE ST,49.21091,"-123.0936"
19327,EB SE MARINE DR AT FRASER ST,49.2109,"-123.0905"
19328,EB SE MARINE DR AT ROSS ST,49.21103,"-123.08351"
19329,EB SE MARINE DR AT KNIGHT ST BRIDGE,49.21092,"-123.07512"
1933,WB SE MARINE DR AT FRASER ST,49.21112,"-123.09193"
19330,EB SE MARINE DR AT PRINCE ALBERT ST,49.21096,"-123.08803"
19331,EB W 41 AV AT CROWN ST--,49.23469,"-123.19418"
19332,EB SE MARINE DR AT ARGYLE ST,49.21091,"-123.07165"
19333,WB BURNABY MTN PKY AT CURTIS ST,49.27546,"-122.94145"
19334,EB MARINE DR AT JOFFRE AV,49.20805,"-123.01965"
19335,SFU TRANSPORTATION CENTRE BAY 1,49.27995,"-122.92011"
19336,EB HASTINGS ST AT WILLINGDON AV,49.28089,"-123.00183"
19337,EB SW MARINE DR AT W 70 AV,49.2085,"-123.12072"
19338,PHIBBS EXCHANGE BAY 5,49.30579,"-123.02913"
19339,EB MARINE DR AT SUSSEX AV,49.20914,"-123.00566"
1934,EB W 41 AV AT OAK ST,49.23379,"-123.12688"
19340,EB MARINE DR AT STRATHEARN AV,49.20806,"-123.00054"
19341,EB MARINE DR AT NELSON AV BURNABY,49.2076,"-122.99743"
19342,EB MARINE DR AT GREENALL AV,49.20827,"-123.01748"
19343,EB W 41 AV AT HIGHBURY ST,49.2347,"-123.18795"
19344,EB MARINE DR AT 14 AV,49.20325,"-122.96496"
19345,EB MARINE DR AT TRAPP AV,49.19814,"-122.95462"
19346,METROTOWN STN BAY 7,49.22607,"-123.00311"
19347,EB SE MARINE DR AT BEATRICE ST,49.20999,"-123.06739"
19348,SB WILLARD ST AT 14 AV,49.2015,"-122.96726"
19349,SB WILLARD ST AT 12 AV,49.20034,"-122.9658"
1935,SB OAK ST AT W 41 AV,49.23354,"-123.12823"
19350,WB EDMONDS ST AT SALISBURY AV,49.21539,"-122.95689"
19351,EB TRAPP AV AT MARINE DR,49.19794,"-122.95334"
19352,22ND STREET STN BAY 2,49.20002,"-122.9486"
19353,SB WILLARD ST AT 9 AV,49.19739,"-122.96214"
19354,EB 6 AV AT 16 ST,49.20426,"-122.93666"
19355,SB WILLARD ST AT 10 AV,49.19904,"-122.9642"
19356,SB 12 ST AT 5 AV,49.2059,"-122.92851"
19357,SB 6 ST AT 6 AV,49.21275,"-122.91995"
19358,SB 6 ST AT 5 AV,49.21148,"-122.91836"
19359,EB LOUGHEED HWY AT BOUNDARY RD,49.2656,"-123.02231"
1936,SB OAK ST AT W 43 AV,49.23175,"-123.12827"
19360,EB LOUGHEED HWY AT WILLINGDON AV,49.26624,"-123.00185"
19361,SB 6 ST AT 4 AV,49.20989,"-122.91637"
19362,SB 6 ST AT ROYAL AV,49.20583,"-122.91123"
19363,EB AGNES ST AT 4 ST,49.2063,"-122.90703"
19364,EB AGNES ST AT MERRIVALE ST,49.20721,"-122.90533"
19365,NB 4 ST AT COLUMBIA ST,49.20493,"-122.9056"
19366,WB AGNES ST AT SNT MARYS ST,49.20779,"-122.90456"
19367,NB 6 ST AT ROYAL AV,49.20606,"-122.91123"
19368,SFU TRANSPORTATION CENTRE BAY 3,49.28005,"-122.91864"
19369,NB 6 ST AT 3 AV,49.20888,"-122.91481"
1937,SB OAK ST AT W 46 AV,49.22904,"-123.12837"
19370,EB SW MARINE DR AT HEATHER ST,49.20717,"-123.12386"
19371,NB 6 ST AT 5 AV,49.21201,"-122.91875"
19372,NB 6 ST AT 4 AV,49.21045,"-122.9168"
19373,NB 6 ST AT 13 AV,49.22155,"-122.93073"
19374,NB 6 ST AT 16 AV,49.22413,"-122.93399"
19375,SB 6 ST AT QUEENS AV,49.20683,"-122.91251"
19376,EB SE MARINE DR AT MAIN ST,49.21081,"-123.10154"
19377,WB HASTINGS ST AT FELL AV,49.28042,"-122.97606"
19378,NB 6 ST AT 18 AV,49.22494,"-122.93499"
19379,EB MILLER RD AT TEMPLETON ST,49.19204,"-123.1482"
1938,WB ROBSON ST AT BURRARD ST,49.28355,"-123.12308"
19380,SB 6 ST AT 3 AV,49.20847,"-122.91459"
19381,SB 12 ST AT QUEENS AV,49.20182,"-122.92318"
19382,22ND STREET STN BAY 8,49.19952,"-122.95016"
19383,EB SE MARINE DR AT CITY EDGE PL,49.20792,"-123.02583"
19384,WB MARINE DR AT 7 AV,49.19819,"-122.95359"
19385,WB MARINE DR AT 14 AV,49.2033,"-122.96471"
19386,WB TRAPP AV AT MARINE DR,49.19783,"-122.95373"
19387,NB 6 ST AT 15 AV,49.22282,"-122.93233"
19388,NB WILLARD ST AT 9 AV,49.19762,"-122.96226"
19389,EB MARINE DR AT PATTERSON AV,49.20917,"-123.01158"
1939,NB GRANVILLE ST AT W 67 AV,49.21116,"-123.14031"
19390,NB WILLARD ST AT 12 AV,49.2007,"-122.9661"
19391,NB WILLARD ST AT 10 AV,49.19937,"-122.96441"
19392,EB SE MARINE DR AT ONTARIO ST,49.21213,"-123.106"
19393,NB WILLARD ST AT 14 AV,49.20174,"-122.96737"
19394,WB MARINE DR AT GILLEY AV,49.2057,"-122.9789"
19395,EB MARINE DR AT WILLARD ST,49.20477,"-122.97158"
19396,WB MARINE DR AT NELSON AV,49.20789,"-122.99882"
19397,WB MARINE DR AT SUSSEX AV,49.20924,"-123.00547"
19398,EB MARINE DR AT GILLEY AV,49.20559,"-122.97906"
19399,WB MARINE WAY AT 20 ST,49.19996,"-122.94629"
1940,EB ROBSON ST AT GRANVILLE ST,49.28109,"-123.11956"
19400,WB SE MARINE DR AT CITY EDGE PL,49.20797,"-123.02664"
19401,WB SE MARINE DR AT VICTORIA DR,49.20997,"-123.06658"
19402,WB SE MARINE DR AT ARGYLE ST,49.21115,"-123.07269"
19403,WB SE MARINE DR AT KNIGHT ST BRIDGE,49.21121,"-123.07675"
19404,WB SE MARINE DR AT INVERNESS ST,49.2112,"-123.08071"
19405,WB SE MARINE DR AT ROSS ST,49.21121,"-123.08363"
19406,WB E 41 AV AT WALES ST,49.23287,"-123.05212"
19407,WB SE MARINE DR AT CHESTER ST,49.21114,"-123.08992"
19408,WB SE MARINE DR AT BUSCOMBE ST,49.21115,"-123.0957"
19409,WB MARINE DR AT MACPHERSON AV,49.20627,"-122.98272"
1941,SB OAK ST AT W 57 AV,49.21892,"-123.12876"
19410,SB 12 ST AT 6 AV,49.20723,"-122.93019"
19411,WB SW MARINE DR AT ONTARIO ST,49.21245,"-123.10695"
19412,WB SE MARINE DR AT WINDSOR ST,49.21118,"-123.08618"
19413,WB SW MARINE DR AT CAMBIE ST,49.2099,"-123.11802"
19414,EB MILLER RD AT AIRPORT ACCESS RD,49.19132,"-123.17476"
19415,WB SW MARINE DR AT LOGAN ST,49.20704,"-123.1248"
19416,NB 6 ST AT QUEENS AV,49.20732,"-122.91285"
19417,MARPOLE LOOP BAY 3,49.20357,"-123.13469"
19418,WB MILLER RD AT TEMPLETON ST,49.19221,"-123.14938"
19419,WB N SERVICE RD AT AIR CANADA,49.19329,"-123.16009"
1942,SB OAK ST AT W 54 AV,49.22123,"-123.12863"
19420,SB TURNING LANE AT N SERVICE RD,49.19329,"-123.16698"
19421,22ND STREET STN BAY 4,49.19985,"-122.94909"
19422,EB 8 AV AT 23 ST,49.2002,"-122.95313"
19423,SB 12 ST AT 4 AV,49.20449,"-122.92674"
19424,WB EDMONDS ST AT CANADA WAY,49.22387,"-122.94155"
19425,WB MARINE DR AT 4900 BLOCK,49.20734,"-122.99389"
19426,SB HUDSON ST AT W 70 AV,49.20821,"-123.1347"
19427,WB EDMONDS ST AT 7800 BLOCK,49.22547,"-122.93856"
19428,WB EDMONDS ST AT NEW VISTA PL,49.22307,"-122.94303"
19429,WB EDMONDS ST AT HUMPHRIES AV,49.22069,"-122.94751"
1943,NB GRANVILLE ST AT W 62 AV,49.21532,"-123.14016"
19430,WB EDMONDS ST AT LINDEN AV,49.21909,"-122.9505"
19431,WB STEWARDSON WAY AT ROYAL AV,49.20039,"-122.91903"
19432,WB KINGSWAY AT WALKER AV,49.21845,"-122.95319"
19433,EDMONDS STN BAY 3,49.21203,"-122.95828"
19434,WB KINGSWAY AT SALISBURY AV,49.21853,"-122.95795"
19435,NB WILLARD ST AT THORNE AV,49.19644,"-122.96078"
19436,WB KINGSWAY AT SPERLING AV,49.21858,"-122.96526"
19437,EB 8 AV AT 22 ST,49.2009,"-122.95179"
19438,WB KINGSWAY AT GILLEY AV,49.22019,"-122.97277"
19439,EB 8 AV AT 21 ST,49.20193,"-122.94987"
1944,SB OAK ST AT PARK DR,49.21468,"-123.13017"
19440,WB KINGSWAY AT ELGIN AV,49.22335,"-122.98347"
